institution_id,institution_display_name,institution_ror,institution_country_code,institution_type,author_id,author_display_name,author_orcid,id
https://openalex.org/I99464096,KU Leuven,https://ror.org/05f950310,BE,education,https://openalex.org/A2164946990,Steven Van de Walle,https://orcid.org/0000-0003-1531-7097,https://openalex.org/W2731000857
,Centre d'études européennes et de politique comparée,,,,https://openalex.org/A1875192834,Philippe Bezes,,https://openalex.org/W2731000857
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A70808343,Claudia Kemfert,https://orcid.org/0000-0002-6742-0478,https://openalex.org/W2751875289
https://openalex.org/I103635307,"University of California, Riverside",https://ror.org/03nawhv43,US,education,https://openalex.org/A2011400585,David J. Brady,https://orcid.org/0000-0001-5655-2478,https://openalex.org/W2771226957
https://openalex.org/I2610724,Chemnitz University of Technology,https://ror.org/00a208s56,DE,education,https://openalex.org/A1978658248,Marco Giesselmann,https://orcid.org/0000-0001-6769-3612,https://openalex.org/W2771226957
https://openalex.org/I1282776028,German Institute for Economic Research,https://ror.org/0050vmv35,DE,nonprofit,https://openalex.org/A1978658248,Marco Giesselmann,https://orcid.org/0000-0001-6769-3612,https://openalex.org/W2771226957
https://openalex.org/I176453806,University of Potsdam,https://ror.org/03bnmw459,DE,education,https://openalex.org/A2304655061,Ulrich Kohler,,https://openalex.org/W2771226957
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2662663436,Anke Radenacker,,https://openalex.org/W2771226957
https://openalex.org/I23923803,University of Exeter,https://ror.org/03yghzc09,GB,education,https://openalex.org/A2011491323,Nils-Christian Bormann,https://orcid.org/0000-0002-6016-6841,https://openalex.org/W2904355315
,ETH Zürich,,,,https://openalex.org/A2054840717,Lars-Erik Cederman,https://orcid.org/0000-0002-8511-0617,https://openalex.org/W2904355315
https://openalex.org/I60419261,Peace Research Institute,https://ror.org/04dx54y73,NO,other,https://openalex.org/A2167160272,Scott Gates,,https://openalex.org/W2904355315
https://openalex.org/I1174212,University of Southern California,https://ror.org/03taz7m60,US,education,https://openalex.org/A2634658869,Benjamin A. T. Graham,https://orcid.org/0000-0003-0468-7535,https://openalex.org/W2904355315
https://openalex.org/I114457229,University of Geneva,https://ror.org/01swzsf04,CH,education,https://openalex.org/A2104781278,Simon Hug,https://orcid.org/0000-0002-7741-2201,https://openalex.org/W2904355315
,University of California—San Diego,,,,https://openalex.org/A2102668833,Kaare Strøm,,https://openalex.org/W2904355315
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A139764027,Julian Wucherpfennig,https://orcid.org/0000-0001-8935-1373,https://openalex.org/W2904355315
https://openalex.org/I123044942,Autonomous University of Barcelona,https://ror.org/052g8jq94,ES,education,https://openalex.org/A2891488345,Guillem Ripoll,https://orcid.org/0000-0002-5949-352X,https://openalex.org/W2907942339
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2767679798,Jessica Breaugh,https://orcid.org/0000-0002-9392-1698,https://openalex.org/W2907942339
https://openalex.org/I1282776028,German Institute for Economic Research,https://ror.org/0050vmv35,DE,nonprofit,https://openalex.org/A2596523148,Sophie Schmalz,,https://openalex.org/W2954671377
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2596523148,Sophie Schmalz,,https://openalex.org/W2954671377
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2617034801,Helmut K. Anheier,,https://openalex.org/W2990538808
https://openalex.org/I162714631,George Mason University,https://ror.org/02jqj7156,US,education,https://openalex.org/A900481341,Stefan Toepler,https://orcid.org/0000-0003-2648-6427,https://openalex.org/W2990538808
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2718813800,Christine Reh,,https://openalex.org/W2994517791
https://openalex.org/I183935753,King's College London,https://ror.org/0220mzb33,GB,education,https://openalex.org/A2742393975,Edoardo Bressanelli,https://orcid.org/0000-0002-9906-4949,https://openalex.org/W2994517791
https://openalex.org/I183935753,King's College London,https://ror.org/0220mzb33,GB,education,https://openalex.org/A2154390032,Christel Koop,https://orcid.org/0000-0002-7125-6439,https://openalex.org/W2994517791
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2780173927,Eliska Drapalova,https://orcid.org/0000-0003-2402-1159,https://openalex.org/W3004618395
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2064131983,Kai Wegrich,https://orcid.org/0000-0001-7367-3992,https://openalex.org/W3004618395
https://openalex.org/I926574661,Leipzig University,https://ror.org/03s7gtk40,DE,education,https://openalex.org/A2138437059,Sabine Schulze,,https://openalex.org/W3123531990
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2029889969,Susanne Schmeier,,https://openalex.org/W3123531990
https://openalex.org/I197974839,Bertelsmann Foundation,,DE,,https://openalex.org/A997310794,Sebastian Schmidt-Kaehler,,https://openalex.org/W3161918193
,"Hochschule Fulda, Fachbereich Pflege und Gesundheit, Fulda Leuphana Universität Lüneburg, Zentrum für Angewandte Gesundheitswissenschaften, Lüneburg.",,,,https://openalex.org/A2037149242,Kevin Dadaczynski,https://orcid.org/0000-0002-7367-5362,https://openalex.org/W3161918193
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2782325145,Svea Gille,,https://openalex.org/W3161918193
https://openalex.org/I20121455,Bielefeld University,https://ror.org/02hpadn98,DE,education,https://openalex.org/A2181648569,Orkan Okan,https://orcid.org/0000-0003-1714-4783,https://openalex.org/W3161918193
https://openalex.org/I4210086362,Techniker Krankenkasse,https://ror.org/000466g76,DE,company,https://openalex.org/A3161678588,Alexander Schellinger,,https://openalex.org/W3161918193
,"Unabhängige Patientenberatung Deutschland, Berlin",,,,https://openalex.org/A3162966918,Marcel Weigand,,https://openalex.org/W3161918193
https://openalex.org/I20121455,Bielefeld University,https://ror.org/02hpadn98,DE,education,https://openalex.org/A2157670281,Doris Schaeffer,,https://openalex.org/W3161918193
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W92283986
https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W92283986
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W1554376842
https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W1554376842
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2617034801,Helmut K. Anheier,,https://openalex.org/W2039368873
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W2085395910
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2321434257,Kerstin Bernoth,,https://openalex.org/W2109696332
https://openalex.org/I162714631,George Mason University,https://ror.org/02jqj7156,US,education,https://openalex.org/A2137102330,Andrew Hughes Hallett,,https://openalex.org/W2109696332
https://openalex.org/I96120398,De Nederlandsche Bank,https://ror.org/02fabx761,NL,other,https://openalex.org/A2239386372,John Lewis,,https://openalex.org/W2109696332
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2806445530,Eva G. Heidbreder,https://orcid.org/0000-0003-3827-3584,https://openalex.org/W2332686480
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A23553253,Alina Mungiu-Pippidi,,https://openalex.org/W2568302020
https://openalex.org/I135310074,University of Wisconsin–Madison,https://ror.org/01y2jtd41,US,education,https://openalex.org/A2071388471,Mark S. Copelovitch,,https://openalex.org/W2607315886
https://openalex.org/I180825142,"City, University of London",https://ror.org/04489at23,GB,education,https://openalex.org/A163699714,Christopher Gandrud,https://orcid.org/0000-0003-4723-7585,https://openalex.org/W2607315886
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1046199951,Mark Hallerberg,https://orcid.org/0000-0002-4617-9929,https://openalex.org/W2607315886
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2195430203,Mark Dawson,https://orcid.org/0000-0003-0000-7977,https://openalex.org/W2791287941
https://openalex.org/I904495901,Ruhr University Bochum,https://ror.org/04tsk2644,DE,education,https://openalex.org/A1825562543,Pierre Thielbörger,,https://openalex.org/W2791287941
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1967140375,Daniela Stockmann,,https://openalex.org/W2792780939
https://openalex.org/I154425047,University of Alberta,https://ror.org/0160cpw27,CA,education,https://openalex.org/A2645801528,Ashley Esarey,,https://openalex.org/W2792780939
https://openalex.org/I75689368,Communication University of China,https://ror.org/04facbs33,CN,education,https://openalex.org/A2428416073,Jie Zhang,,https://openalex.org/W2792780939
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2019979492,Lion Hirth,https://orcid.org/0000-0002-5563-3310,https://openalex.org/W136601924
https://openalex.org/I27826396,Vattenfall,https://ror.org/028v4fg64,SE,company,https://openalex.org/A2761791556,Inka Ziegenhagen,,https://openalex.org/W136601924
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1994946164,Claus Offe,,https://openalex.org/W1973288507
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A248539162,Nico Krisch,https://orcid.org/0000-0002-6329-5876,https://openalex.org/W2106344395
,"Managerial Accounting and Control, Schumpeter School of Business and Economics, Wuppertal, Germany",,,,https://openalex.org/A2098821315,Christian Lohmann,https://orcid.org/0000-0003-0885-2083,https://openalex.org/W2426216316
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2627352050,Marc Eulerich,https://orcid.org/0000-0001-5834-6694,https://openalex.org/W2426216316
https://openalex.org/I181647926,University of Strathclyde,https://ror.org/00n3w3b69,GB,education,https://openalex.org/A2128502106,Zachary Greene,https://orcid.org/0000-0003-1261-749X,https://openalex.org/W2471896857
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A3037980499,Matthias Haber,,https://openalex.org/W2471896857
https://openalex.org/I135140700,University of Bonn,https://ror.org/041nas322,DE,education,https://openalex.org/A2679720381,Felix Albrecht,,https://openalex.org/W2859534884
https://openalex.org/I161103922,Philipp University of Marburg,https://ror.org/01rdrb571,DE,education,https://openalex.org/A2679720381,Felix Albrecht,,https://openalex.org/W2859534884
https://openalex.org/I4210136328,Max Planck Institute for Research on Collective Goods,https://ror.org/02x1q2477,DE,facility,https://openalex.org/A1985904285,Sebastian Kube,,https://openalex.org/W2859534884
https://openalex.org/I135140700,University of Bonn,https://ror.org/041nas322,DE,education,https://openalex.org/A1985904285,Sebastian Kube,,https://openalex.org/W2859534884
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1924593218,Christian Traxler,,https://openalex.org/W2859534884
https://openalex.org/I4210136328,Max Planck Institute for Research on Collective Goods,https://ror.org/02x1q2477,DE,facility,https://openalex.org/A1924593218,Christian Traxler,,https://openalex.org/W2859534884
https://openalex.org/I202963720,University of St. Gallen,https://ror.org/0561a3s31,CH,education,https://openalex.org/A2773231395,Gina Di Maio,https://orcid.org/0000-0003-2408-4977,https://openalex.org/W2890884977
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2153929646,Lukas Graf,https://orcid.org/0000-0002-1447-4165,https://openalex.org/W2890884977
https://openalex.org/I97565354,University of Lausanne,https://ror.org/019whta54,CH,education,https://openalex.org/A2133185545,Ricardo M. Trigo,https://orcid.org/0000-0001-7342-1955,https://openalex.org/W2890884977
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2019979492,Lion Hirth,https://orcid.org/0000-0002-5563-3310,https://openalex.org/W2929182399
https://openalex.org/I1850255,University of Basel,https://ror.org/02s6k3f65,CH,education,https://openalex.org/A2265243490,Ingmar Schlecht,,https://openalex.org/W2929182399
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2971958591,Andrea Dertinger,,https://openalex.org/W3007584316
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2019979492,Lion Hirth,https://orcid.org/0000-0002-5563-3310,https://openalex.org/W3007584316
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,https://openalex.org/A2105985288,Michael Jakob,https://orcid.org/0000-0001-5005-3563,https://openalex.org/W3081776815
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,https://openalex.org/A2636727898,William F. Lamb,https://orcid.org/0000-0003-3273-7878,https://openalex.org/W3081776815
https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,https://ror.org/03e8s1d88,DE,facility,https://openalex.org/A2171162385,Jan Christoph Steckel,https://orcid.org/0000-0002-5325-9214,https://openalex.org/W3081776815
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A39715484,Christian Flachsland,,https://openalex.org/W3081776815
https://openalex.org/I4577782,Technical University of Berlin,https://ror.org/03v4gjf40,DE,education,https://openalex.org/A259648431,Ottmar Edenhofer,https://orcid.org/0000-0001-6029-5208,https://openalex.org/W3081776815
https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,https://ror.org/03e8s1d88,DE,facility,https://openalex.org/A259648431,Ottmar Edenhofer,https://orcid.org/0000-0001-6029-5208,https://openalex.org/W3081776815
https://openalex.org/I20696738,"Wuppertal Institute for Climate, Environment and Energy",https://ror.org/01spy4t79,DE,facility,https://openalex.org/A3191796298,Anna Leipprand,,https://openalex.org/W3085904118
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A39715484,Christian Flachsland,,https://openalex.org/W3085904118
https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,https://ror.org/03e8s1d88,DE,facility,https://openalex.org/A1413082448,Michael Pahle,https://orcid.org/0000-0002-2698-199X,https://openalex.org/W3085904118
,Organisation Studies & Human Resource Management,,,,https://openalex.org/A2800111866,Hamid Foroughi,https://orcid.org/0000-0002-8843-0552,https://openalex.org/W3095975385
https://openalex.org/I154425047,University of Alberta,https://ror.org/0160cpw27,CA,education,https://openalex.org/A1242218397,Diego M. Coraiola,https://orcid.org/0000-0003-2292-627X,https://openalex.org/W3095975385
https://openalex.org/I143804889,Loughborough University,https://ror.org/04vg4w365,GB,education,https://openalex.org/A2594807243,Jukka Rintamäki,,https://openalex.org/W3095975385
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2115836504,Sébastien Mena,https://orcid.org/0000-0003-0364-2386,https://openalex.org/W3095975385
https://openalex.org/I154425047,University of Alberta,https://ror.org/0160cpw27,CA,education,https://openalex.org/A2311721905,William Foster,https://orcid.org/0000-0002-6164-4307,https://openalex.org/W3095975385
https://openalex.org/I39063666,University of Catania,https://ror.org/03a64bh57,IT,education,https://openalex.org/A2156052812,Francesco Drago,,https://openalex.org/W3125065697
https://openalex.org/I110002522,University of Essex,https://ror.org/02nkf1q06,GB,education,https://openalex.org/A2620712164,Friederike Mengel,https://orcid.org/0000-0002-7858-9033,https://openalex.org/W3125065697
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1924593218,Christian Traxler,,https://openalex.org/W3125065697
https://openalex.org/I153515283,European Central Bank,https://ror.org/00ajckn66,DE,government,https://openalex.org/A2158653503,Julian Schumacher,,https://openalex.org/W1490634887
https://openalex.org/I4210140326,Centre for Economic Policy Research,https://ror.org/04jzmdh37,GB,nonprofit,https://openalex.org/A320759550,Christoph Trebesch,,https://openalex.org/W1490634887
https://openalex.org/I1308524038,Kiel Institute for the World Economy,https://ror.org/032yym934,DE,facility,https://openalex.org/A320759550,Christoph Trebesch,,https://openalex.org/W1490634887
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2094572164,Henrik Enderlein,,https://openalex.org/W1490634887
https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,https://openalex.org/A3125819566,Gert Brueggemeier,,https://openalex.org/W1522727150
https://openalex.org/I142444530,University of Trieste,https://ror.org/02n742c10,IT,education,https://openalex.org/A18947887,Mauro Bussani,,https://openalex.org/W1522727150
https://openalex.org/I909854389,London School of Economics and Political Science,https://ror.org/0090zs177,GB,education,https://openalex.org/A2100204110,Hugh Collins,,https://openalex.org/W1522727150
https://openalex.org/I169381384,University of Groningen,https://ror.org/012p63287,NL,education,https://openalex.org/A211805004,Aurelia Colombi Ciacchi,,https://openalex.org/W1522727150
https://openalex.org/I162290304,Sant'Anna School of Advanced Studies,https://ror.org/025602r80,IT,education,https://openalex.org/A297440934,Giovanni Comandé,,https://openalex.org/W1522727150
https://openalex.org/I51101395,Pantheon-Sorbonne University,https://ror.org/002t25c44,FR,education,https://openalex.org/A2988661939,Muriel Fabre-Magnan,,https://openalex.org/W1522727150
https://openalex.org/I874792244,European University Institute,https://ror.org/0031wrj91,IT,education,https://openalex.org/A2568872979,Stefan Grundmann,,https://openalex.org/W1522727150
https://openalex.org/I39343248,Humboldt-Universität zu Berlin,https://ror.org/01hcx6992,DE,education,https://openalex.org/A2568872979,Stefan Grundmann,,https://openalex.org/W1522727150
,University of Amsterdam - Centre for the Study of European Contract Law (CSECL),,,,https://openalex.org/A1935836612,Martijn W. Hesselink,,https://openalex.org/W1522727150
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W1522727150
https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W1522727150
https://openalex.org/I15766117,University of Graz,https://ror.org/01faaaf77,AT,education,https://openalex.org/A1357725276,Brigitta Lurger,,https://openalex.org/W1522727150
https://openalex.org/I4210088377,University of California Hastings College of the Law,https://ror.org/006dpe828,US,education,https://openalex.org/A2011377141,Ugo Mattei,https://orcid.org/0000-0002-4789-2873,https://openalex.org/W1522727150
https://openalex.org/I39063666,University of Catania,https://ror.org/03a64bh57,IT,education,https://openalex.org/A3122404572,Marisa Meli,,https://openalex.org/W1522727150
https://openalex.org/I865915315,VU Amsterdam,https://ror.org/008xxew50,NL,education,https://openalex.org/A2085369244,Jacobien W. Rutgers,,https://openalex.org/W1522727150
https://openalex.org/I1339895191,RWI – Leibniz Institute for Economic Research,https://ror.org/02pse8162,DE,facility,https://openalex.org/A3084002039,Christoph M. Schmidt,,https://openalex.org/W1522727150
https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,https://openalex.org/A3122139158,Lesley Jane Smith,,https://openalex.org/W1522727150
https://openalex.org/I51101395,Pantheon-Sorbonne University,https://ror.org/002t25c44,FR,education,https://openalex.org/A2805529551,Ruth Sefton-Green,,https://openalex.org/W1522727150
https://openalex.org/I95457486,"University of California, Berkeley",https://ror.org/01an7q238,US,education,https://openalex.org/A3123265013,Horatia Muir Watt,,https://openalex.org/W1522727150
https://openalex.org/I133731052,University of Helsinki,https://ror.org/040af2s02,FI,education,https://openalex.org/A1170412887,Thomas Wilhelmsson,,https://openalex.org/W1522727150
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1046199951,Mark Hallerberg,https://orcid.org/0000-0002-4617-9929,https://openalex.org/W162794495
https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,https://openalex.org/A2089854595,Ralf Plattfaut,https://orcid.org/0000-0002-1442-4758,https://openalex.org/W1978762492
https://openalex.org/I160993911,Queensland University of Technology,https://ror.org/03pnv4752,AU,education,https://openalex.org/A2006104629,Thomas Kohlborn,,https://openalex.org/W1978762492
https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,https://openalex.org/A2107029906,Sara Hofmann,https://orcid.org/0000-0002-2595-9790,https://openalex.org/W1978762492
https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,https://openalex.org/A2012449588,Daniel Beverungen,,https://openalex.org/W1978762492
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2144851515,Björn Niehaves,https://orcid.org/0000-0002-2682-6009,https://openalex.org/W1978762492
https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,https://openalex.org/A1948633447,Michael Räckers,,https://openalex.org/W1978762492
https://openalex.org/I22465464,University of Münster,https://ror.org/00pd74e08,DE,education,https://openalex.org/A2123409789,Jörg Becker,https://orcid.org/0000-0001-5690-439X,https://openalex.org/W1978762492
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2144851515,Björn Niehaves,https://orcid.org/0000-0002-2682-6009,https://openalex.org/W2068974553
https://openalex.org/I53663418,European Research Center for Information Systems,,DE,,https://openalex.org/A229772468,Sebastian Köffer,,https://openalex.org/W2068974553
https://openalex.org/I53663418,European Research Center for Information Systems,,DE,,https://openalex.org/A1976856665,Kevin Ortbach,,https://openalex.org/W2068974553
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2484472342,Anita Tiefensee,,https://openalex.org/W2122701472
https://openalex.org/I1282776028,German Institute for Economic Research,https://ror.org/0050vmv35,DE,nonprofit,https://openalex.org/A2603392484,Markus M. Grabka,,https://openalex.org/W2122701472
https://openalex.org/I4432739,University of Bergen,https://ror.org/03zga2b32,NO,education,https://openalex.org/A1921720968,Nanna Kildal,,https://openalex.org/W2170217821
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1715475597,Stein Kuhnle,,https://openalex.org/W2170217821
https://openalex.org/I153515283,European Central Bank,https://ror.org/00ajckn66,DE,government,https://openalex.org/A2735265820,Francesco Paolo Mongelli,https://orcid.org/0000-0002-9543-2855,https://openalex.org/W2192066428
https://openalex.org/I153515283,European Central Bank,https://ror.org/00ajckn66,DE,government,https://openalex.org/A326488823,Ettore Dorrucci,,https://openalex.org/W2192066428
https://openalex.org/I153515283,European Central Bank,https://ror.org/00ajckn66,DE,government,https://openalex.org/A2025171482,Demosthenes Ioannou,,https://openalex.org/W2192066428
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2717498838,Alessio Terzi,,https://openalex.org/W2192066428
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2149311860,Johanna Mair,https://orcid.org/0000-0001-5999-9232,https://openalex.org/W2198977236
,Bennett Day School Chicago,,,,https://openalex.org/A2523397560,Shuchi Sharma,,https://openalex.org/W2198977236
https://openalex.org/I60200437,Potsdam Institute for Climate Impact Research,https://ror.org/03e8s1d88,DE,facility,https://openalex.org/A259648431,Ottmar Edenhofer,https://orcid.org/0000-0001-6029-5208,https://openalex.org/W2225634755
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A39715484,Christian Flachsland,,https://openalex.org/W2225634755
https://openalex.org/I4210086490,Mercator Research Institute on Global Commons and Climate Change,https://ror.org/002jq3415,DE,other,https://openalex.org/A1975793874,Brigitte Knopf,,https://openalex.org/W2225634755
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W2362125231
https://openalex.org/I180437899,University of Bremen,https://ror.org/04ers2y35,DE,education,https://openalex.org/A2252775646,Christian Joerges,,https://openalex.org/W2362125231
,Amsterdam Centre for European Law and Governance University of Amsterdam,,,,https://openalex.org/A2116521077,Maria Weimer,,https://openalex.org/W2362125231
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1994946164,Claus Offe,,https://openalex.org/W2488992337
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A1993950304,Genia Kostka,https://orcid.org/0000-0002-3696-9513,https://openalex.org/W2499915631
,"Project Manager at Dalia Research, Berlin, Germany",,,,https://openalex.org/A2467926842,Niklas Anzinger,,https://openalex.org/W2499915631
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2512522941,Jobst Fiedler,,https://openalex.org/W2505526040
https://openalex.org/I4210137728,Haymarket Center,https://ror.org/03cks4g33,US,nonprofit,https://openalex.org/A2508927992,Alexander Wendler,,https://openalex.org/W2505526040
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2913262379,Nikolas Rathert,https://orcid.org/0000-0001-7948-1924,https://openalex.org/W2590260286
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2907023838,Christian Freudlsperger,https://orcid.org/0000-0001-6672-929X,https://openalex.org/W2725958839
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2617034801,Helmut K. Anheier,,https://openalex.org/W2752401663
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A301569554,Michaela Kreyenfeld,https://orcid.org/0000-0001-9420-3818,https://openalex.org/W2765540175
https://openalex.org/I24830596,Hertie School,https://ror.org/0473a4773,DE,education,https://openalex.org/A2765792693,Esther Geisler,,https://openalex.org/W2765540175
https://openalex.org/I134820265,Spanish National Research Council,https://ror.org/02gfc7t72,ES,government,https://openalex.org/A2131260532,Teresa Castro Martín,,https://openalex.org/W2765540175
https://openalex.org/I3133182661,Institute for Social Research,https://ror.org/03egy0233,HR,education,https://openalex.org/A2139236377,Tina Hannemann,https://orcid.org/0000-0003-1692-4753,https://openalex.org/W2765540175
https://openalex.org/I4210135822,Deutsches Jugendinstitut,https://ror.org/03xptr862,DE,facility,https://openalex.org/A2204185937,Valerie Heintz-Martin,,https://openalex.org/W2765540175
https://openalex.org/I155660961,University of Turku,https://ror.org/05vghhr25,FI,education,https://openalex.org/A2186637263,Marika Jalovaara,https://orcid.org/0000-0003-1501-7078,https://openalex.org/W2765540175
https://openalex.org/I16835326,University of St Andrews,https://ror.org/02wn5qz54,GB,education,https://openalex.org/A860206966,Hill Kulu,https://orcid.org/0000-0002-7936-8259,https://openalex.org/W2765540175
https://openalex.org/I138689650,University of Padua,https://ror.org/00240q980,IT,education,https://openalex.org/A2252706444,Silvia Meggiolaro,https://orcid.org/0000-0002-2515-9208,https://openalex.org/W2765540175
https://openalex.org/I149213910,University of Antwerp,https://ror.org/008x57b05,BE,education,https://openalex.org/A155982506,Dimitri Mortelmans,https://orcid.org/0000-0003-3285-8223,https://openalex.org/W2765540175
https://openalex.org/I4210130715,Hogeschool PXL,https://ror.org/03qsbr555,BE,education,https://openalex.org/A1624908243,Inge Pasteels,https://orcid.org/0000-0002-6298-432X,https://openalex.org/W2765540175
https://openalex.org/I178450904,National University of Distance Education,https://ror.org/02msb5n36,ES,education,https://openalex.org/A2014237778,Marta Seiz,https://orcid.org/0000-0001-9152-2100,https://openalex.org/W2765540175
https://openalex.org/I1325388108,Institut national d'études démographiques,,,,https://openalex.org/A2144459198,Anne Solaz,https://orcid.org/0000-0001-6421-9093,https://openalex.org/W2765540175
